1.23924460673054e-15,-0.155869461620346,0.348806953235421,-1.41492609348105e-15,-0.654608052912361,-2.13568800622948e-15,0.633200200558537,2.03107177287174e-17,0.156793569331537,-1.04268590597311e-17
-0.299381132716691,-2.33840724561674e-15,-1.79370407416002e-15,-0.501017268842793,-1.71390679426509e-15,0.593151779040131,5.20417042793042e-17,0.530306059185563,8.67361737988404e-17,-0.162169924175803
4.01289671260713e-15,-0.502650766870876,0.546914282974667,-2.10539928983558e-15,-0.194735584178882,-5.41855783764738e-16,-0.541662002822071,-1.95165525838976e-17,-0.341917096085762,2.52679867143215e-17
-0.652671914435528,-5.30825383648903e-15,-1.55431223447522e-15,-0.386339587570927,2.22044604925031e-16,-0.0691315395494925,0,-0.552620463092222,1.11022302462516e-16,0.33851521264759
5.72490280510829e-15,-0.710391631379643,-0.00812293216636674,1.50901002562326e-16,0.446690582659843,1.44909197297452e-15,0.162918897945573,1.45619732662157e-17,0.518847476715462,-4.42419880632597e-17
-0.650115497161417,-5.30825383648903e-15,1.36002320516582e-15,0.390749889210923,9.99200722162641e-16,-0.338447887954076,0,0.224917658955035,-5.55111512312578e-17,-0.509440318645694
3.88578058618805e-15,-0.46126268346123,-0.632527426976987,2.16493489801906e-15,-0.164425826646606,-5.55111512312578e-16,0.204598223674467,5.55111512312578e-17,-0.564136069905879,5.55111512312578e-17
-0.243559998763578,-1.98452365651747e-15,2.33146835171283e-15,0.644242526827821,-1.60982338570648e-15,0.47136743303928,5.55111512312578e-17,0.109052569646249,5.55111512312578e-17,0.53995404781546
7.7715611723761e-16,-0.0750158943839273,-0.423156647765129,1.22124532708767e-15,-0.554074020516563,-1.66533453693773e-15,-0.487090115145919,2.77555756156289e-17,0.520630643122074,0
0.0491800450709706,4.00171933414769e-16,6.23823497690218e-16,0.178856115648835,-1.82452692788232e-15,0.553766708524835,6.55766149067189e-17,-0.592372932456028,-6.41158905728509e-17,-0.555003202229361
