-0,-0.155869461620347,0.348806953235422,-0,-0.654608200935637,-0,0.633200200558537,-0,0.15679295133789,-0
-0.299381132716691,-0,-0,0.501017268842792,-0,-0.59315177007631,-0,0.530306059185563,-0,-0.162169956961818
-0,-0.502650766870876,0.546914282974667,-0,-0.194735261386297,-0,-0.541662002822071,-0,-0.341917279928965,-0
-0.652671914435528,-0,-0,0.386339587570927,-0,0.0691315208383195,-0,-0.552620463092222,-0,0.338515216468785
-0,-0.710391631379644,-0.00812293216636701,-0,0.446690092833089,-0,0.162918897945574,-0,0.518847898420875,-0
-0.650115497161418,-0,-0,-0.390749889210921,-0,0.338447916113004,-0,0.224917658955035,-0,-0.509440299938242
-0,-0.46126268346123,-0.632527426976987,-0,-0.164425294064531,-0,0.204598223674467,-0,-0.564136225134553,-0
-0.243559998763578,-0,-0,-0.644242526827822,-0,-0.47136746288483,-0,0.109052569646249,-0,0.539954021760981
-0,-0.0750158943839273,-0.423156647765129,-0,-0.554074512026301,-0,-0.487090115145919,-0,0.520630120039084,-0
0.0491800450709705,-0,-0,-0.178856115648836,-0,-0.553766677847451,-0,-0.592372932456028,-0,-0.555003232838396
